55.980653  -36.577167
55.969851  -36.573061
55.972588  -36.558425
55.959229  -36.558583
55.989981  -36.575157
55.978740  -36.571933
55.990265  -36.570773
55.993915  -36.571532
55.977383  -36.557127
55.976718  -36.555528
